 0.123, -2.26279

 0.125, -2.25664

 0.125, -2.2505

 0.128, -2.24436

 0.128, -2.23822

 0.126, -2.23208

 0.126, -2.22593

 0.128, -2.21979

 0.126, -2.21365

 0.124, -2.20751

 0.128, -2.20137

 0.128, -2.19523

 0.129, -2.18908

 0.13, -2.18294

 0.13, -2.1768

 0.13, -2.17066

 0.133, -2.16452

 0.133, -2.15837

 0.133, -2.15223

 0.133, -2.14609

 0.133, -2.13995

 0.138, -2.13381

 0.139, -2.12766

 0.144, -2.12152

 0.144, -2.11538

 0.144, -2.10924

 0.139, -2.1031

 0.139, -2.09695

 0.139, -2.09081

 0.142, -2.08467

 0.143, -2.07853

 0.144, -2.07239

 0.146, -2.06624

 0.147, -2.0601

 0.148, -2.05396

 0.148, -2.04782

 0.15, -2.04168

 0.15, -2.03554

 0.153, -2.02939

 0.153, -2.02325

 0.153, -2.01711

 0.154, -2.01097

 0.154, -2.00483

 0.157, -1.99868

 0.156, -1.99254

 0.16, -1.9864

 0.16, -1.98026

 0.16, -1.97412

 0.156, -1.96797

 0.163, -1.96183

 0.164, -1.95569

 0.161, -1.94955

 0.164, -1.94341

 0.166, -1.93726

 0.169, -1.93112

 0.169, -1.92498

 0.171, -1.91884

 0.176, -1.9127

 0.182, -1.90655

 0.183, -1.90041

 0.185, -1.89427

 0.187, -1.88813

 0.188, -1.88199

 0.19, -1.87585

 0.19, -1.8697

 0.199, -1.86356

 0.2, -1.85742

 0.205, -1.85128

 0.21, -1.84514

 0.22, -1.83899

 0.224, -1.83285

 0.251, -1.82671

 0.266, -1.82057

 0.266, -1.81443

 0.266, -1.80828

 0.264, -1.80214

 0.261, -1.796

 0.261, -1.78986

 0.264, -1.78372

 0.264, -1.77757

 0.261, -1.77143

 0.263, -1.76529

 0.261, -1.75915

 0.258, -1.75301

 0.257, -1.74686

 0.257, -1.74072

 0.256, -1.73458

 0.257, -1.72844

 0.257, -1.7223

 0.256, -1.71616

 0.256, -1.71001

 0.255, -1.70387

 0.254, -1.69773

 0.255, -1.69159

 0.259, -1.68545

 0.256, -1.6793

 0.259, -1.67316

 0.259, -1.66702

 0.258, -1.66088

 0.256, -1.65474

 0.256, -1.64859

 0.256, -1.64245

 0.256, -1.63631

 0.253, -1.63017

 0.255, -1.62403

 0.255, -1.61788

 0.255, -1.61174

 0.253, -1.6056

 0.252, -1.59946

 0.252, -1.59332

 0.251, -1.58717

 0.251, -1.58103

 0.251, -1.57489

 0.255, -1.56875

 0.256, -1.56261

 0.257, -1.55647

 0.257, -1.55032

 0.257, -1.54418

 0.256, -1.53804

 0.256, -1.5319

 0.256, -1.52576

 0.259, -1.51961

 0.261, -1.51347

 0.261, -1.50733

 0.259, -1.50119

 0.259, -1.49505

 0.256, -1.4889

 0.256, -1.48276

 0.257, -1.47662

 0.255, -1.47048

 0.255, -1.46434

 0.255, -1.45819

 0.254, -1.45205

 0.254, -1.44591

 0.254, -1.43977

 0.258, -1.43363

 0.258, -1.42748

 0.258, -1.42134

 0.257, -1.4152

 0.257, -1.40906

 0.257, -1.40292

 0.261, -1.39678

 0.261, -1.39063

 0.261, -1.38449

 0.263, -1.37835

 0.264, -1.37221

 0.264, -1.36607

 0.264, -1.35992

 0.265, -1.35378

 0.265, -1.34764

 0.266, -1.3415

 0.266, -1.33536

 0.27, -1.32921

 0.274, -1.32307

 0.274, -1.31693

 0.27, -1.31079

 0.274, -1.30465

 0.277, -1.2985

 0.273, -1.29236

 0.277, -1.28622

 0.277, -1.28008

 0.275, -1.27394

 0.275, -1.26779

 0.276, -1.26165

 0.276, -1.25551

 0.276, -1.24937

 0.279, -1.24323

 0.279, -1.23709

 0.279, -1.23094

 0.279, -1.2248

 0.273, -1.21866

 0.273, -1.21252

 0.274, -1.20638

 0.278, -1.20023

 0.278, -1.19409

 0.283, -1.18795

 0.283, -1.18181

 0.283, -1.17567

 0.285, -1.16952

 0.285, -1.16338

 0.286, -1.15724

 0.286, -1.1511

 0.288, -1.14496

 0.292, -1.13881

 0.299, -1.13267

 0.299, -1.12653

 0.299, -1.12039

 0.299, -1.11425

 0.297, -1.1081

 0.297, -1.10196

 0.297, -1.09582

 0.297, -1.08968

 0.297, -1.08354

 0.296, -1.0774

 0.297, -1.07125

