 0, -2.26893

 3.527, -2.26279

 3.531, -2.25664

 3.531, -2.2505

 3.527, -2.24436

 3.512, -2.23822

 3.501, -2.23208

 3.501, -2.22593

 -0.038, -2.21979

 224, -2.21365

 223.04, -2.20751

 222.976, -2.20137

 222.592, -2.19523

 222.528, -2.18908

 221.824, -2.18294

 221.504, -2.1768

 220.672, -2.17066

 220.352, -2.16452

 220.16, -2.15837

 219.648, -2.15223

 219.136, -2.14609

 218.816, -2.13995

 220.501, -2.13381

 3.411, -2.12766

 3.41, -2.12152

 3.404, -2.11538

 3.4, -2.10924

 3.399, -2.1031

 3.385, -2.09695

 3.35, -2.09081

 -152, -2.08467

 216.32, -2.07853

 214.848, -2.07239

 171.712, -2.06624

 171.52, -2.0601

 171.328, -2.05396

 171.2, -2.04782

 171.2, -2.04168

 171.328, -2.03554

 171.328, -2.02939

 0, -2.02325

 0.448, -2.01711

 0, -2.01097

 170.776, -2.00483

 2.648, -1.99868

 2.646, -1.99254

 2.645, -1.9864

 2.633, -1.98026

 2.632, -1.97412

 2.628, -1.96797

 2.624, -1.96183

 -2.432, -1.95569

 167.808, -1.94955

 167.936, -1.94341

 168.192, -1.93726

 171.776, -1.93112

 0, -1.92498

 0, -1.91884

 0, -1.9127

 0, -1.90655

 0.448, -1.90041

 0, -1.89427

 0, -1.88813

 0, -1.88199

 0, -1.87585

 0, -1.8697

 0, -1.86356

 0, -1.85742

 0, -1.85128

 0, -1.84514

 0, -1.83899

 0, -1.83285

 -0.038, -1.82671

 0, -1.82057

 0, -1.81443

 0.448, -1.80828

 0, -1.80214

 0, -1.796

 0, -1.78986

 0, -1.78372

 0, -1.77757

 0, -1.77143

 0.448, -1.76529

 0, -1.75915

 0, -1.75301

 0, -1.74686

 0.405, -1.74072

 4.501, -1.73458

 4.501, -1.72844

 0, -1.7223

 0, -1.71616

 0, -1.71001

 0, -1.70387

 0.034, -1.69773

 -155.648, -1.69159

 0, -1.68545

 0, -1.6793

 0, -1.67316

 0, -1.66702

 0, -1.66088

 0, -1.65474

 0, -1.64859

 0, -1.64245

 0, -1.63631

 0, -1.63017

 0, -1.62403

 0, -1.61788

 0, -1.61174

 0, -1.6056

 0, -1.59946

 0, -1.59332

 0, -1.58717

 0, -1.58103

 0, -1.57489

 0, -1.56875

 -2.432, -1.56261

 99.328, -1.55647

 97.408, -1.55032

 97.344, -1.54418

 97.216, -1.53804

 97.088, -1.5319

 96.832, -1.52576

 96.768, -1.51961

 96.704, -1.51347

 96.192, -1.50733

 96.192, -1.50119

 96.192, -1.49505

 96.96, -1.4889

 98.304, -1.48276

 2.932, -1.47662

 2.932, -1.47048

 2.932, -1.46434

 2.932, -1.45819

 2.932, -1.45205

 2.937, -1.44591

 2.95, -1.43977

 -0.038, -1.43363

 188.864, -1.42748

 190.208, -1.42134

 0, -1.4152

 0, -1.40906

 0, -1.40292

 0, -1.39678

 0, -1.39063

 0, -1.38449

 0, -1.37835

 0, -1.37221

 0, -1.36607

 0, -1.35992

 0, -1.35378

 0, -1.34764

 0, -1.3415

 0, -1.33536

 0, -1.32921

 0, -1.32307

 0, -1.31693

 0, -1.31079

 0.063, -1.30465

 -155.648, -1.2985

 0, -1.29236

 0, -1.28622

 0, -1.28008

 0, -1.27394

 0, -1.26779

 0, -1.26165

 0, -1.25551

 0, -1.24937

 0, -1.24323

 0, -1.23709

 0, -1.23094

 0, -1.2248

 0, -1.21866

 0, -1.21252

 0, -1.20638

 0, -1.20023

 0.007, -1.19409

 0, -1.18795

 3.654, -1.18181

 3.591, -1.17567

 -2.432, -1.16952

 227.776, -1.16338

 226.624, -1.15724

 224.96, -1.1511

 223.296, -1.14496

 223.296, -1.13881

 223.296, -1.13267

 0, -1.12653

 0, -1.12039

 0, -1.11425

 0, -1.1081

 0, -1.10196

 0, -1.09582

 0, -1.08968

 0, -1.08354

 0, -1.0774

 0, -1.07125

 0, -1.06511

 0, -1.05897

 0, -1.05283

 0, -1.04669

 -0.038, -1.04054

 0, -1.0344

 51.008, -1.02826

 51.008, -1.02212

 51.008, -1.01598

 51.328, -1.00983

 51.648, -1.00369

 51.84, -0.99755

 52.48, -0.991408

 52.992, -0.985267

 0, -0.979125

 0, -0.972983

 0, -0.966841

 0, -0.960699

 0, -0.954557

 0, -0.948415

 0, -0.942273

 0, -0.936131

 1.069, -0.929989

 1.062, -0.923847

 1.062, -0.917705

 1.043, -0.911563

 -152.768, -0.905422

 0, -0.89928

 0, -0.893138

 0, -0.886996

 0, -0.880854

 0, -0.874712

 0, -0.86857

 0, -0.862428

 0, -0.856286

 0, -0.850144

 0, -0.844002

 0, -0.83786

 0, -0.831719

 0, -0.825577

 0, -0.819435

 0, -0.813293

 0, -0.807151

 0, -0.801009

 0, -0.794867

 0, -0.788725

 0, -0.782583

 -2.432, -0.776441

 0, -0.770299

 0, -0.764157

 0.448, -0.758015

 0, -0.751873

 0, -0.745732

 0, -0.73959

 0, -0.733448

 0, -0.727306

 0, -0.721164

 0, -0.715022

 0, -0.70888

 0, -0.702738

 0, -0.696596

 0, -0.690454

 0, -0.684312

 0, -0.67817

 0, -0.672029

 0, -0.665887

 2.68, -0.659745

 2.675, -0.653603

 -0.038, -0.647461

 170.944, -0.641319

 170.944, -0.635177

 170.496, -0.629035

 169.728, -0.622893

 168.832, -0.616751

 168.192, -0.610609

 168.192, -0.604467

 168.064, -0.598325

 167.424, -0.592184

 80.128, -0.586042

 79.808, -0.5799

 79.744, -0.573758

 79.36, -0.567616

 79.06, -0.561474

 1.233, -0.555332

 1.208, -0.54919

 1.208, -0.543048

 1.207, -0.536906

 1.207, -0.530764

 1.208, -0.524622

 1.18, -0.51848

 -152.128, -0.512339

 77.184, -0.506197

 76.928, -0.500055

 76.416, -0.493913

 76.416, -0.487771

 76.352, -0.481629

 76.352, -0.475487

 76.352, -0.469345

 77.056, -0.463203

 77.056, -0.457061

 78.016, -0.450919

 83.776, -0.444777

 0, -0.438636

 0.006, -0.432494

 0.007, -0.426352

 0, -0.42021

 0, -0.414068

 0, -0.407926

 0, -0.401784

 2.393, -0.395642

 2.382, -0.3895

 -2.432, -0.383358

 152.192, -0.377216

 152.32, -0.371074

 152.064, -0.364932

 152.064, -0.358791

 152.32, -0.352649

 152.512, -0.346507

 0.448, -0.340365

 0, -0.334223

 0, -0.328081

 0.448, -0.321939

 0, -0.315797

 0.448, -0.309655

 0, -0.303513

 3.273, -0.297371

 3.273, -0.291229

 3.273, -0.285087

 0, -0.278946

 0, -0.272804

 0, -0.266662

 0, -0.26052

 -0.038, -0.254378

 0, -0.248236

 0, -0.242094

 0, -0.235952

 0, -0.22981

 0, -0.223668

 0, -0.217526

 242.752, -0.211384

 242.048, -0.205243

 242.048, -0.199101

 242.048, -0.192959

 242.752, -0.186817

 243.201, -0.180675

 43.137, -0.174533

 41.658, -0.168391

 4.794, -0.162249

 4.802, -0.156107

 4.803, -0.149965

 0, -0.143823

 0, -0.137681

 0, -0.131539

 0.054, -0.125398

 -155.648, -0.119256

 231.424, -0.113114

 231.424, -0.106972

 231.424, -0.10083

 231.808, -0.094688

 231.808, -0.088546

 232.512, -0.0824041

 232.512, -0.0762622

 232.96, -0.0701203

 232.768, -0.0639783

 233.152, -0.0578364

 232.896, -0.0516945

 233.088, -0.0455526

 232.954, -0.0394107

 3.639, -0.0332687

 3.638, -0.0271268

 3.637, -0.0209849

 3.637, -0.014843

 3.637, -0.00870105

 3.638, -0.00255913

 0, 0.00358279

 -2.432, 0.00972471

 0, 0.0158666

 0, 0.0220086

 0, 0.0281505

 0, 0.0342924

 260.736, 0.0404343

 260.736, 0.0465762

 260.737, 0.0527182

 0.129, 0.0588601

 0.129, 0.065002

 0.129, 0.0711439

 0.832, 0.0772858

 0, 0.0834278

 230.08, 0.0895697

 3.493, 0.0957116

 3.493, 0.101854

 3.493, 0.107995

 3.499, 0.114137

 3.507, 0.120279

 3.508, 0.126421

 3.513, 0.132563

 -0.038, 0.138705

 225.6, 0.144847

 225.664, 0.150989

 229.504, 0.157131

 229.888, 0.163273

 230.528, 0.169415

 231.744, 0.175557

 232.64, 0.181699

 233.152, 0.18784

 233.152, 0.193982

 233.152, 0.200124

 230.976, 0.206266

 230.976, 0.212408

 230.976, 0.21855

 233.012, 0.224692

 3.651, 0.230834

 0, 0.236976

 0, 0.243118

 0, 0.24926

 0, 0.255402

 0, 0.261543

 0.031, 0.267685

 -155.648, 0.273827

 0.448, 0.279969

 0, 0.286111

 0, 0.292253

 0, 0.298395

 0, 0.304537

 0, 0.310679

 0.448, 0.316821

 0, 0.322963

 252.672, 0.329105

 0, 0.335247

 0, 0.341388

 0, 0.34753

 0, 0.353672

 0, 0.359814

 0, 0.365956

 0, 0.372098

 0, 0.37824

 0, 0.384382

 0, 0.390524

 0, 0.396666

 -2.432, 0.402808

 0, 0.40895

 0, 0.415092

 0, 0.421233

 0, 0.427375

 0, 0.433517

 0, 0.439659

 0, 0.445801

 0, 0.451943

 0, 0.458085

 0, 0.464227

 0, 0.470369

 0, 0.476511

 0, 0.482653

 0, 0.488795

 0, 0.494936

 0, 0.501078

 0, 0.50722

 0, 0.513362

 0, 0.519504

 0, 0.525646

 -0.038, 0.531788

 0, 0.53793

 0, 0.544072

 0, 0.550214

 0, 0.556356

 0, 0.562498

 0, 0.56864

 0, 0.574781

 0, 0.580923

 0, 0.587065

 0, 0.593207

 0, 0.599349

 0, 0.605491

 0, 0.611633

 0, 0.617775

 0, 0.623917

 0, 0.630059

 0, 0.636201

 0, 0.642343

 0, 0.648485

 0, 0.654626

 0, 0.660768

 -155.2, 0.66691

 0, 0.673052

 0, 0.679194

 0, 0.685336

 0.448, 0.691478

 0, 0.69762

 0, 0.703762

 0, 0.709904

 0, 0.716046

 0, 0.722188

 0, 0.728329

 0, 0.734471

 0, 0.740613

 0, 0.746755

 0, 0.752897

 0, 0.759039

 0, 0.765181

 0, 0.771323

 0, 0.777465

 0.006, 0.783607

 0.006, 0.789749

 -2.432, 0.795891

 0.384, 0.802033

 0.384, 0.808174

 0, 0.814316

 0, 0.820458

 0, 0.8266

 0, 0.832742

 0, 0.838884

 0, 0.845026

 0.384, 0.851168

 0, 0.85731

 0, 0.863452

 0, 0.869594

 0, 0.875736

 0.006, 0.881877

 0.006, 0.888019

 0, 0.894161

 0.006, 0.900303

 0, 0.906445

 0, 0.912587

 0, 0.918729

 -0.038, 0.924871

 0.384, 0.931013

 0.384, 0.937155

 0.384, 0.943297

 0.384, 0.949439

 0.384, 0.955581

 0.384, 0.961722

 0.384, 0.967864

 0.384, 0.974006

 0.384, 0.980148

 0.384, 0.98629

 0.384, 0.992432

 0.384, 0.998574

 0.384, 1.00472

 0.006, 1.01086

 0.006, 1.017

 0.006, 1.02314

 0.006, 1.02928

 0.006, 1.03543

 0.006, 1.04157

 0.006, 1.04771

 0.062, 1.05385

 -155.264, 1.05999

 0.384, 1.06614

 0.385, 1.07228

 86.977, 1.07842

 85.569, 1.08456

 85.057, 1.0907

 85.057, 1.09684

 84.865, 1.10299

 84.097, 1.10913

 84.097, 1.11527

 84.033, 1.12141

 84.033, 1.12755

 83.585, 1.1337

 82.96, 1.13984

 5.392, 1.14598

 5.386, 1.15212

 5.397, 1.15826

 5.399, 1.16441

 0, 1.17055

 0, 1.17669

 0, 1.18283

 -2.432, 1.18897

 0, 1.19512

 0, 1.20126

 0, 1.2074

 0, 1.21354

 0, 1.21968

 0, 1.22583

 0, 1.23197

 0, 1.23811

 0, 1.24425

 0, 1.25039

 0, 1.25653

 0, 1.26268

 0, 1.26882

 0, 1.27496

 0, 1.2811

 0, 1.28724

 0, 1.29339

 0, 1.29953

 0.007, 1.30567

 0, 1.31181

 -0.038, 1.31795

 81.92, 1.3241

 0, 1.33024

 0, 1.33638

 0, 1.34252

 0, 1.34866

 0, 1.35481

 0, 1.36095

 0.001, 1.36709

 83.841, 1.37323

 83.841, 1.37937

 83.841, 1.38552

 84.288, 1.39166

 0, 1.3978

 0, 1.40394

 0, 1.41008

 0, 1.41622

 0, 1.42237

 0, 1.42851

 0, 1.43465

 0, 1.44079

 0.039, 1.44693

 -155.648, 1.45308

 0, 1.45922

 0, 1.46536

 0, 1.4715

 0, 1.47764

 0, 1.48379

 0.384, 1.48993

 0.384, 1.49607

 0.384, 1.50221

 0.384, 1.50835

 0.384, 1.5145

 0.384, 1.52064

 0.384, 1.52678

 0.39, 1.53292

 0.006, 1.53906

 0.006, 1.5452

 0.006, 1.55135

 0.006, 1.55749

 0, 1.56363

 0, 1.56977

 0, 1.57591

 -2.432, 1.58206

 0, 1.5882

 0, 1.59434

 0, 1.60048

 0, 1.60662

 0, 1.61277

 0, 1.61891

 0, 1.62505

 0, 1.63119

 0, 1.63733

 0, 1.64348

 0, 1.64962

 0, 1.65576

 68.032, 1.6619

 0, 1.66804

 1.103, 1.67419

 1.103, 1.68033

 0.007, 1.68647

 0, 1.69261

 0, 1.69875

 0, 1.70489

 -0.038, 1.71104

 0, 1.71718

 0.512, 1.72332

 0.512, 1.72946

 0, 1.7356

 0, 1.74175

 0, 1.74789

 0, 1.75403

 0, 1.76017

 0, 1.76631

 0, 1.77246

 0, 1.7786

 0, 1.78474

 0, 1.79088

 0, 1.79702

 0, 1.80317

 0, 1.80931

 0, 1.81545

 0, 1.82159

 0, 1.82773

 0, 1.83388

 -0.038, 1.84002

 144.601, 1.84616

 -0.002, 1.8523

 -2.432, 1.85844

 -0.038, 1.86458

 -154.467, 1.87073

 -155.648, 1.87687

 -0.038, 1.88301

 120.064, 1.88915

 0.26, 1.89529

 0.45, 1.90144

 20.481, 1.90758

 0.001, 1.91372
